Date,HomeTeam,AwayTeam,FTR,TotalMatches_Home,TotalWins_Home,TotalDraws_Home,TotalLosses_Home,TotalGoalsScored_Home,TotalGoalsConceded_Home,TotalGoalsScored_HomeTeam,TotalGoalsConceded_HomeTeam,GoalDifference_HomeTeam,TotalPoints_HomeTeam,TotalMatches_HomeTeam,WinRatio_HomeTeam,DrawRatio_HomeTeam,LossRatio_HomeTeam,AverageGoalsScored_HomeTeam,AverageGoalsConceded_HomeTeam,Ranking_HomeTeam,FormScore_HomeTeam,TotalMatches_Away,TotalWins_Away,TotalDraws_Away,TotalLosses_Away,TotalGoalsScored_Away,TotalGoalsConceded_Away,TotalGoalsScored_AwayTeam,TotalGoalsConceded_AwayTeam,GoalDifference_AwayTeam,TotalPoints_AwayTeam,TotalMatches_AwayTeam,WinRatio_AwayTeam,DrawRatio_AwayTeam,LossRatio_AwayTeam,AverageGoalsScored_AwayTeam,AverageGoalsConceded_AwayTeam,Ranking_AwayTeam,FormScore_AwayTeam,FTR_encoded
27/12/2023,Brentford,Wolves,A,16,4,6,6,25,30,45,58,-13,29,32,21.875,25.0,53.125,1.40625,1.8125,16,5,16,5,3,8,21,26,44,49,-5,42,31,38.70967741935484,19.35483870967742,41.935483870967744,1.4193548387096775,1.5806451612903225,11,9,2
27/12/2023,Chelsea,Crystal Palace,H,15,7,4,4,29,25,55,52,3,44,30,40.0,26.666666666666668,33.33333333333333,1.8333333333333333,1.7333333333333334,9,5,16,3,5,8,15,30,36,54,-18,30,31,22.58064516129032,29.03225806451613,48.38709677419355,1.1612903225806452,1.7419354838709677,15,9,0
27/12/2023,Everton,Man City,A,15,4,4,7,16,18,32,42,-10,35,31,29.03225806451613,25.806451612903224,45.16129032258064,1.032258064516129,1.3548387096774193,14,5,15,10,2,3,33,18,71,31,40,70,31,67.74193548387096,22.58064516129032,9.67741935483871,2.2903225806451615,1.0,3,9,2
28/12/2023,Brighton,Tottenham,H,15,7,6,2,28,19,51,49,2,43,31,35.483870967741936,32.25806451612903,32.25806451612903,1.6451612903225807,1.5806451612903225,10,13,15,6,6,3,31,24,65,45,20,60,31,58.06451612903226,19.35483870967742,22.58064516129032,2.096774193548387,1.4516129032258065,4,15,0
28/12/2023,Arsenal,West Ham,A,15,12,2,1,38,13,75,24,51,71,31,70.96774193548387,16.129032258064516,12.903225806451612,2.4193548387096775,0.7741935483870968,1,1,16,7,2,7,26,33,52,56,-4,48,32,40.625,28.125,31.25,1.625,1.75,7,3,2
30/12/2023,Luton,Chelsea,A,16,4,3,9,24,27,45,65,-20,25,32,18.75,21.875,59.375,1.40625,2.03125,18,7,15,5,4,6,26,27,55,52,3,44,30,40.0,26.666666666666668,33.33333333333333,1.8333333333333333,1.7333333333333334,9,5,2
30/12/2023,Aston Villa,Burnley,H,16,11,2,3,40,22,66,49,17,60,32,56.25,18.75,25.0,2.0625,1.53125,5,11,16,2,4,10,16,31,32,67,-35,19,32,12.5,21.875,65.625,1.0,2.09375,19,13,0
30/12/2023,Crystal Palace,Brentford,H,15,4,4,7,21,24,36,54,-18,30,31,22.58064516129032,29.03225806451613,48.38709677419355,1.1612903225806452,1.7419354838709677,15,9,16,3,2,11,20,28,45,58,-13,29,32,21.875,25.0,53.125,1.40625,1.8125,16,5,0
30/12/2023,Man City,Sheffield United,H,16,11,5,0,38,13,71,31,40,70,31,67.74193548387096,22.58064516129032,9.67741935483871,2.2903225806451615,1.0,3,9,15,1,3,11,13,35,30,82,-52,16,31,9.67741935483871,22.58064516129032,67.74193548387096,0.967741935483871,2.6451612903225805,20,13,0
30/12/2023,Wolves,Everton,H,15,7,3,5,23,23,44,49,-5,42,31,38.70967741935484,19.35483870967742,41.935483870967744,1.4193548387096775,1.5806451612903225,11,9,16,5,4,7,16,24,32,42,-10,35,31,29.03225806451613,25.806451612903224,45.16129032258064,1.032258064516129,1.3548387096774193,14,5,0
30/12/2023,Nott'm Forest,Man United,H,16,5,4,7,23,23,40,56,-16,29,32,21.875,25.0,53.125,1.25,1.75,17,5,16,7,2,7,22,24,45,46,-1,49,31,48.38709677419355,12.903225806451612,38.70967741935484,1.4516129032258065,1.4838709677419355,6,5,0
31/12/2023,Fulham,Arsenal,H,16,9,1,6,29,16,47,51,-4,39,32,34.375,18.75,46.875,1.46875,1.59375,13,9,16,10,3,3,37,11,75,24,51,71,31,70.96774193548387,16.129032258064516,12.903225806451612,2.4193548387096775,0.7741935483870968,1,1,0
31/12/2023,Tottenham,Bournemouth,H,16,12,0,4,34,21,65,45,20,60,31,58.06451612903226,19.35483870967742,22.58064516129032,2.096774193548387,1.4516129032258065,4,15,15,5,3,7,24,31,45,55,-10,41,31,35.483870967741936,25.806451612903224,38.70967741935484,1.4516129032258065,1.7741935483870968,12,11,0
01/01/2024,Liverpool,Newcastle,H,16,13,3,0,43,14,72,30,42,71,31,67.74193548387096,25.806451612903224,6.451612903225806,2.3225806451612905,0.967741935483871,2,11,15,4,2,9,26,32,65,52,13,47,31,45.16129032258064,16.129032258064516,38.70967741935484,2.096774193548387,1.6774193548387097,8,5,0
02/01/2024,West Ham,Brighton,D,16,6,7,3,26,23,52,56,-4,48,32,40.625,28.125,31.25,1.625,1.75,7,3,16,4,4,8,23,30,51,49,2,43,31,35.483870967741936,32.25806451612903,32.25806451612903,1.6451612903225807,1.5806451612903225,10,13,1
12/01/2024,Burnley,Luton,D,16,2,3,11,16,36,32,67,-35,19,32,12.5,21.875,65.625,1.0,2.09375,19,13,16,2,4,10,21,38,45,65,-20,25,32,18.75,21.875,59.375,1.40625,2.03125,18,7,1
13/01/2024,Chelsea,Fulham,H,15,7,4,4,29,25,55,52,3,44,30,40.0,26.666666666666668,33.33333333333333,1.8333333333333333,1.7333333333333334,9,5,16,2,5,9,18,35,47,51,-4,39,32,34.375,18.75,46.875,1.46875,1.59375,13,9,0
13/01/2024,Newcastle,Man City,A,16,10,3,3,39,20,65,52,13,47,31,45.16129032258064,16.129032258064516,38.70967741935484,2.096774193548387,1.6774193548387097,8,5,15,10,2,3,33,18,71,31,40,70,31,67.74193548387096,22.58064516129032,9.67741935483871,2.2903225806451615,1.0,3,9,2
14/01/2024,Everton,Aston Villa,D,15,4,4,7,16,18,32,42,-10,35,31,29.03225806451613,25.806451612903224,45.16129032258064,1.032258064516129,1.3548387096774193,14,5,16,7,4,5,26,27,66,49,17,60,32,56.25,18.75,25.0,2.0625,1.53125,5,11,1
14/01/2024,Man United,Tottenham,D,15,8,2,5,23,22,45,46,-1,49,31,48.38709677419355,12.903225806451612,38.70967741935484,1.4516129032258065,1.4838709677419355,6,5,15,6,6,3,31,24,65,45,20,60,31,58.06451612903226,19.35483870967742,22.58064516129032,2.096774193548387,1.4516129032258065,4,15,1
20/01/2024,Arsenal,Crystal Palace,H,15,12,2,1,38,13,75,24,51,71,31,70.96774193548387,16.129032258064516,12.903225806451612,2.4193548387096775,0.7741935483870968,1,1,16,3,5,8,15,30,36,54,-18,30,31,22.58064516129032,29.03225806451613,48.38709677419355,1.1612903225806452,1.7419354838709677,15,9,0
20/01/2024,Brentford,Nott'm Forest,H,16,4,6,6,25,30,45,58,-13,29,32,21.875,25.0,53.125,1.40625,1.8125,16,5,16,2,4,10,17,33,40,56,-16,29,32,21.875,25.0,53.125,1.25,1.75,17,5,0
21/01/2024,Sheffield United,West Ham,D,16,2,4,10,17,47,30,82,-52,16,31,9.67741935483871,22.58064516129032,67.74193548387096,0.967741935483871,2.6451612903225805,20,13,16,7,2,7,26,33,52,56,-4,48,32,40.625,28.125,31.25,1.625,1.75,7,3,1
21/01/2024,Bournemouth,Liverpool,A,16,6,5,5,21,24,45,55,-10,41,31,35.483870967741936,25.806451612903224,38.70967741935484,1.4516129032258065,1.7741935483870968,12,11,15,8,5,2,29,16,72,30,42,71,31,67.74193548387096,25.806451612903224,6.451612903225806,2.3225806451612905,0.967741935483871,2,11,2
22/01/2024,Brighton,Wolves,D,15,7,6,2,28,19,51,49,2,43,31,35.483870967741936,32.25806451612903,32.25806451612903,1.6451612903225807,1.5806451612903225,10,13,16,5,3,8,21,26,44,49,-5,42,31,38.70967741935484,19.35483870967742,41.935483870967744,1.4193548387096775,1.5806451612903225,11,9,1
30/01/2024,Nott'm Forest,Arsenal,A,16,5,4,7,23,23,40,56,-16,29,32,21.875,25.0,53.125,1.25,1.75,17,5,16,10,3,3,37,11,75,24,51,71,31,70.96774193548387,16.129032258064516,12.903225806451612,2.4193548387096775,0.7741935483870968,1,1,2
30/01/2024,Fulham,Everton,D,16,9,1,6,29,16,47,51,-4,39,32,34.375,18.75,46.875,1.46875,1.59375,13,9,16,5,4,7,16,24,32,42,-10,35,31,29.03225806451613,25.806451612903224,45.16129032258064,1.032258064516129,1.3548387096774193,14,5,1
30/01/2024,Luton,Brighton,H,16,4,3,9,24,27,45,65,-20,25,32,18.75,21.875,59.375,1.40625,2.03125,18,7,16,4,4,8,23,30,51,49,2,43,31,35.483870967741936,32.25806451612903,32.25806451612903,1.6451612903225807,1.5806451612903225,10,13,0
30/01/2024,Crystal Palace,Sheffield United,H,15,4,4,7,21,24,36,54,-18,30,31,22.58064516129032,29.03225806451613,48.38709677419355,1.1612903225806452,1.7419354838709677,15,9,15,1,3,11,13,35,30,82,-52,16,31,9.67741935483871,22.58064516129032,67.74193548387096,0.967741935483871,2.6451612903225805,20,13,0
30/01/2024,Aston Villa,Newcastle,A,16,11,2,3,40,22,66,49,17,60,32,56.25,18.75,25.0,2.0625,1.53125,5,11,15,4,2,9,26,32,65,52,13,47,31,45.16129032258064,16.129032258064516,38.70967741935484,2.096774193548387,1.6774193548387097,8,5,2
31/01/2024,Man City,Burnley,H,16,11,5,0,38,13,71,31,40,70,31,67.74193548387096,22.58064516129032,9.67741935483871,2.2903225806451615,1.0,3,9,16,2,4,10,16,31,32,67,-35,19,32,12.5,21.875,65.625,1.0,2.09375,19,13,0
31/01/2024,Tottenham,Brentford,H,16,12,0,4,34,21,65,45,20,60,31,58.06451612903226,19.35483870967742,22.58064516129032,2.096774193548387,1.4516129032258065,4,15,16,3,2,11,20,28,45,58,-13,29,32,21.875,25.0,53.125,1.40625,1.8125,16,5,0
31/01/2024,Liverpool,Chelsea,H,16,13,3,0,43,14,72,30,42,71,31,67.74193548387096,25.806451612903224,6.451612903225806,2.3225806451612905,0.967741935483871,2,11,15,5,4,6,26,27,55,52,3,44,30,40.0,26.666666666666668,33.33333333333333,1.8333333333333333,1.7333333333333334,9,5,0
01/02/2024,West Ham,Bournemouth,D,16,6,7,3,26,23,52,56,-4,48,32,40.625,28.125,31.25,1.625,1.75,7,3,15,5,3,7,24,31,45,55,-10,41,31,35.483870967741936,25.806451612903224,38.70967741935484,1.4516129032258065,1.7741935483870968,12,11,1
01/02/2024,Wolves,Man United,A,15,7,3,5,23,23,44,49,-5,42,31,38.70967741935484,19.35483870967742,41.935483870967744,1.4193548387096775,1.5806451612903225,11,9,16,7,2,7,22,24,45,46,-1,49,31,48.38709677419355,12.903225806451612,38.70967741935484,1.4516129032258065,1.4838709677419355,6,5,2
03/02/2024,Everton,Tottenham,D,15,4,4,7,16,18,32,42,-10,35,31,29.03225806451613,25.806451612903224,45.16129032258064,1.032258064516129,1.3548387096774193,14,5,15,6,6,3,31,24,65,45,20,60,31,58.06451612903226,19.35483870967742,22.58064516129032,2.096774193548387,1.4516129032258065,4,15,1
03/02/2024,Brighton,Crystal Palace,H,15,7,6,2,28,19,51,49,2,43,31,35.483870967741936,32.25806451612903,32.25806451612903,1.6451612903225807,1.5806451612903225,10,13,16,3,5,8,15,30,36,54,-18,30,31,22.58064516129032,29.03225806451613,48.38709677419355,1.1612903225806452,1.7419354838709677,15,9,0
03/02/2024,Burnley,Fulham,D,16,2,3,11,16,36,32,67,-35,19,32,12.5,21.875,65.625,1.0,2.09375,19,13,16,2,5,9,18,35,47,51,-4,39,32,34.375,18.75,46.875,1.46875,1.59375,13,9,1
03/02/2024,Newcastle,Luton,D,16,10,3,3,39,20,65,52,13,47,31,45.16129032258064,16.129032258064516,38.70967741935484,2.096774193548387,1.6774193548387097,8,5,16,2,4,10,21,38,45,65,-20,25,32,18.75,21.875,59.375,1.40625,2.03125,18,7,1
03/02/2024,Sheffield United,Aston Villa,A,16,2,4,10,17,47,30,82,-52,16,31,9.67741935483871,22.58064516129032,67.74193548387096,0.967741935483871,2.6451612903225805,20,13,16,7,4,5,26,27,66,49,17,60,32,56.25,18.75,25.0,2.0625,1.53125,5,11,2
04/02/2024,Bournemouth,Nott'm Forest,D,16,6,5,5,21,24,45,55,-10,41,31,35.483870967741936,25.806451612903224,38.70967741935484,1.4516129032258065,1.7741935483870968,12,11,16,2,4,10,17,33,40,56,-16,29,32,21.875,25.0,53.125,1.25,1.75,17,5,1
04/02/2024,Chelsea,Wolves,A,15,7,4,4,29,25,55,52,3,44,30,40.0,26.666666666666668,33.33333333333333,1.8333333333333333,1.7333333333333334,9,5,16,5,3,8,21,26,44,49,-5,42,31,38.70967741935484,19.35483870967742,41.935483870967744,1.4193548387096775,1.5806451612903225,11,9,2
04/02/2024,Man United,West Ham,H,15,8,2,5,23,22,45,46,-1,49,31,48.38709677419355,12.903225806451612,38.70967741935484,1.4516129032258065,1.4838709677419355,6,5,16,7,2,7,26,33,52,56,-4,48,32,40.625,28.125,31.25,1.625,1.75,7,3,0
04/02/2024,Arsenal,Liverpool,H,15,12,2,1,38,13,75,24,51,71,31,70.96774193548387,16.129032258064516,12.903225806451612,2.4193548387096775,0.7741935483870968,1,1,15,8,5,2,29,16,72,30,42,71,31,67.74193548387096,25.806451612903224,6.451612903225806,2.3225806451612905,0.967741935483871,2,11,0
05/02/2024,Brentford,Man City,A,16,4,6,6,25,30,45,58,-13,29,32,21.875,25.0,53.125,1.40625,1.8125,16,5,15,10,2,3,33,18,71,31,40,70,31,67.74193548387096,22.58064516129032,9.67741935483871,2.2903225806451615,1.0,3,9,2
10/02/2024,Man City,Everton,H,16,11,5,0,38,13,71,31,40,70,31,67.74193548387096,22.58064516129032,9.67741935483871,2.2903225806451615,1.0,3,9,16,5,4,7,16,24,32,42,-10,35,31,29.03225806451613,25.806451612903224,45.16129032258064,1.032258064516129,1.3548387096774193,14,5,0
10/02/2024,Fulham,Bournemouth,H,16,9,1,6,29,16,47,51,-4,39,32,34.375,18.75,46.875,1.46875,1.59375,13,9,15,5,3,7,24,31,45,55,-10,41,31,35.483870967741936,25.806451612903224,38.70967741935484,1.4516129032258065,1.7741935483870968,12,11,0
10/02/2024,Liverpool,Burnley,H,16,13,3,0,43,14,72,30,42,71,31,67.74193548387096,25.806451612903224,6.451612903225806,2.3225806451612905,0.967741935483871,2,11,16,2,4,10,16,31,32,67,-35,19,32,12.5,21.875,65.625,1.0,2.09375,19,13,0
10/02/2024,Luton,Sheffield United,A,16,4,3,9,24,27,45,65,-20,25,32,18.75,21.875,59.375,1.40625,2.03125,18,7,15,1,3,11,13,35,30,82,-52,16,31,9.67741935483871,22.58064516129032,67.74193548387096,0.967741935483871,2.6451612903225805,20,13,2
10/02/2024,Tottenham,Brighton,H,16,12,0,4,34,21,65,45,20,60,31,58.06451612903226,19.35483870967742,22.58064516129032,2.096774193548387,1.4516129032258065,4,15,16,4,4,8,23,30,51,49,2,43,31,35.483870967741936,32.25806451612903,32.25806451612903,1.6451612903225807,1.5806451612903225,10,13,0
10/02/2024,Wolves,Brentford,A,15,7,3,5,23,23,44,49,-5,42,31,38.70967741935484,19.35483870967742,41.935483870967744,1.4193548387096775,1.5806451612903225,11,9,16,3,2,11,20,28,45,58,-13,29,32,21.875,25.0,53.125,1.40625,1.8125,16,5,2
10/02/2024,Nott'm Forest,Newcastle,A,16,5,4,7,23,23,40,56,-16,29,32,21.875,25.0,53.125,1.25,1.75,17,5,15,4,2,9,26,32,65,52,13,47,31,45.16129032258064,16.129032258064516,38.70967741935484,2.096774193548387,1.6774193548387097,8,5,2
11/02/2024,West Ham,Arsenal,A,16,6,7,3,26,23,52,56,-4,48,32,40.625,28.125,31.25,1.625,1.75,7,3,16,10,3,3,37,11,75,24,51,71,31,70.96774193548387,16.129032258064516,12.903225806451612,2.4193548387096775,0.7741935483870968,1,1,2
11/02/2024,Aston Villa,Man United,A,16,11,2,3,40,22,66,49,17,60,32,56.25,18.75,25.0,2.0625,1.53125,5,11,16,7,2,7,22,24,45,46,-1,49,31,48.38709677419355,12.903225806451612,38.70967741935484,1.4516129032258065,1.4838709677419355,6,5,2
12/02/2024,Crystal Palace,Chelsea,A,15,4,4,7,21,24,36,54,-18,30,31,22.58064516129032,29.03225806451613,48.38709677419355,1.1612903225806452,1.7419354838709677,15,9,15,5,4,6,26,27,55,52,3,44,30,40.0,26.666666666666668,33.33333333333333,1.8333333333333333,1.7333333333333334,9,5,2
17/02/2024,Brentford,Liverpool,A,16,4,6,6,25,30,45,58,-13,29,32,21.875,25.0,53.125,1.40625,1.8125,16,5,15,8,5,2,29,16,72,30,42,71,31,67.74193548387096,25.806451612903224,6.451612903225806,2.3225806451612905,0.967741935483871,2,11,2
17/02/2024,Burnley,Arsenal,A,16,2,3,11,16,36,32,67,-35,19,32,12.5,21.875,65.625,1.0,2.09375,19,13,16,10,3,3,37,11,75,24,51,71,31,70.96774193548387,16.129032258064516,12.903225806451612,2.4193548387096775,0.7741935483870968,1,1,2
17/02/2024,Fulham,Aston Villa,A,16,9,1,6,29,16,47,51,-4,39,32,34.375,18.75,46.875,1.46875,1.59375,13,9,16,7,4,5,26,27,66,49,17,60,32,56.25,18.75,25.0,2.0625,1.53125,5,11,2
17/02/2024,Newcastle,Bournemouth,D,16,10,3,3,39,20,65,52,13,47,31,45.16129032258064,16.129032258064516,38.70967741935484,2.096774193548387,1.6774193548387097,8,5,15,5,3,7,24,31,45,55,-10,41,31,35.483870967741936,25.806451612903224,38.70967741935484,1.4516129032258065,1.7741935483870968,12,11,1
17/02/2024,Nott'm Forest,West Ham,H,16,5,4,7,23,23,40,56,-16,29,32,21.875,25.0,53.125,1.25,1.75,17,5,16,7,2,7,26,33,52,56,-4,48,32,40.625,28.125,31.25,1.625,1.75,7,3,0
17/02/2024,Tottenham,Wolves,A,16,12,0,4,34,21,65,45,20,60,31,58.06451612903226,19.35483870967742,22.58064516129032,2.096774193548387,1.4516129032258065,4,15,16,5,3,8,21,26,44,49,-5,42,31,38.70967741935484,19.35483870967742,41.935483870967744,1.4193548387096775,1.5806451612903225,11,9,2
17/02/2024,Man City,Chelsea,D,16,11,5,0,38,13,71,31,40,70,31,67.74193548387096,22.58064516129032,9.67741935483871,2.2903225806451615,1.0,3,9,15,5,4,6,26,27,55,52,3,44,30,40.0,26.666666666666668,33.33333333333333,1.8333333333333333,1.7333333333333334,9,5,1
18/02/2024,Sheffield United,Brighton,A,16,2,4,10,17,47,30,82,-52,16,31,9.67741935483871,22.58064516129032,67.74193548387096,0.967741935483871,2.6451612903225805,20,13,16,4,4,8,23,30,51,49,2,43,31,35.483870967741936,32.25806451612903,32.25806451612903,1.6451612903225807,1.5806451612903225,10,13,2
18/02/2024,Luton,Man United,A,16,4,3,9,24,27,45,65,-20,25,32,18.75,21.875,59.375,1.40625,2.03125,18,7,16,7,2,7,22,24,45,46,-1,49,31,48.38709677419355,12.903225806451612,38.70967741935484,1.4516129032258065,1.4838709677419355,6,5,2
19/02/2024,Everton,Crystal Palace,D,15,4,4,7,16,18,32,42,-10,35,31,29.03225806451613,25.806451612903224,45.16129032258064,1.032258064516129,1.3548387096774193,14,5,16,3,5,8,15,30,36,54,-18,30,31,22.58064516129032,29.03225806451613,48.38709677419355,1.1612903225806452,1.7419354838709677,15,9,1
20/02/2024,Man City,Brentford,H,16,11,5,0,38,13,71,31,40,70,31,67.74193548387096,22.58064516129032,9.67741935483871,2.2903225806451615,1.0,3,9,16,3,2,11,20,28,45,58,-13,29,32,21.875,25.0,53.125,1.40625,1.8125,16,5,0
21/02/2024,Liverpool,Luton,H,16,13,3,0,43,14,72,30,42,71,31,67.74193548387096,25.806451612903224,6.451612903225806,2.3225806451612905,0.967741935483871,2,11,16,2,4,10,21,38,45,65,-20,25,32,18.75,21.875,59.375,1.40625,2.03125,18,7,0
24/02/2024,Aston Villa,Nott'm Forest,H,16,11,2,3,40,22,66,49,17,60,32,56.25,18.75,25.0,2.0625,1.53125,5,11,16,2,4,10,17,33,40,56,-16,29,32,21.875,25.0,53.125,1.25,1.75,17,5,0
24/02/2024,Brighton,Everton,D,15,7,6,2,28,19,51,49,2,43,31,35.483870967741936,32.25806451612903,32.25806451612903,1.6451612903225807,1.5806451612903225,10,13,16,5,4,7,16,24,32,42,-10,35,31,29.03225806451613,25.806451612903224,45.16129032258064,1.032258064516129,1.3548387096774193,14,5,1
24/02/2024,Crystal Palace,Burnley,H,15,4,4,7,21,24,36,54,-18,30,31,22.58064516129032,29.03225806451613,48.38709677419355,1.1612903225806452,1.7419354838709677,15,9,16,2,4,10,16,31,32,67,-35,19,32,12.5,21.875,65.625,1.0,2.09375,19,13,0
24/02/2024,Man United,Fulham,A,15,8,2,5,23,22,45,46,-1,49,31,48.38709677419355,12.903225806451612,38.70967741935484,1.4516129032258065,1.4838709677419355,6,5,16,2,5,9,18,35,47,51,-4,39,32,34.375,18.75,46.875,1.46875,1.59375,13,9,2
24/02/2024,Bournemouth,Man City,A,16,6,5,5,21,24,45,55,-10,41,31,35.483870967741936,25.806451612903224,38.70967741935484,1.4516129032258065,1.7741935483870968,12,11,15,10,2,3,33,18,71,31,40,70,31,67.74193548387096,22.58064516129032,9.67741935483871,2.2903225806451615,1.0,3,9,2
24/02/2024,Arsenal,Newcastle,H,15,12,2,1,38,13,75,24,51,71,31,70.96774193548387,16.129032258064516,12.903225806451612,2.4193548387096775,0.7741935483870968,1,1,15,4,2,9,26,32,65,52,13,47,31,45.16129032258064,16.129032258064516,38.70967741935484,2.096774193548387,1.6774193548387097,8,5,0
25/02/2024,Wolves,Sheffield United,H,15,7,3,5,23,23,44,49,-5,42,31,38.70967741935484,19.35483870967742,41.935483870967744,1.4193548387096775,1.5806451612903225,11,9,15,1,3,11,13,35,30,82,-52,16,31,9.67741935483871,22.58064516129032,67.74193548387096,0.967741935483871,2.6451612903225805,20,13,0
26/02/2024,West Ham,Brentford,H,16,6,7,3,26,23,52,56,-4,48,32,40.625,28.125,31.25,1.625,1.75,7,3,16,3,2,11,20,28,45,58,-13,29,32,21.875,25.0,53.125,1.40625,1.8125,16,5,0
02/03/2024,Brentford,Chelsea,D,16,4,6,6,25,30,45,58,-13,29,32,21.875,25.0,53.125,1.40625,1.8125,16,5,15,5,4,6,26,27,55,52,3,44,30,40.0,26.666666666666668,33.33333333333333,1.8333333333333333,1.7333333333333334,9,5,1
02/03/2024,Everton,West Ham,A,15,4,4,7,16,18,32,42,-10,35,31,29.03225806451613,25.806451612903224,45.16129032258064,1.032258064516129,1.3548387096774193,14,5,16,7,2,7,26,33,52,56,-4,48,32,40.625,28.125,31.25,1.625,1.75,7,3,2
02/03/2024,Fulham,Brighton,H,16,9,1,6,29,16,47,51,-4,39,32,34.375,18.75,46.875,1.46875,1.59375,13,9,16,4,4,8,23,30,51,49,2,43,31,35.483870967741936,32.25806451612903,32.25806451612903,1.6451612903225807,1.5806451612903225,10,13,0
02/03/2024,Newcastle,Wolves,H,16,10,3,3,39,20,65,52,13,47,31,45.16129032258064,16.129032258064516,38.70967741935484,2.096774193548387,1.6774193548387097,8,5,16,5,3,8,21,26,44,49,-5,42,31,38.70967741935484,19.35483870967742,41.935483870967744,1.4193548387096775,1.5806451612903225,11,9,0
02/03/2024,Nott'm Forest,Liverpool,A,16,5,4,7,23,23,40,56,-16,29,32,21.875,25.0,53.125,1.25,1.75,17,5,15,8,5,2,29,16,72,30,42,71,31,67.74193548387096,25.806451612903224,6.451612903225806,2.3225806451612905,0.967741935483871,2,11,2
02/03/2024,Tottenham,Crystal Palace,H,16,12,0,4,34,21,65,45,20,60,31,58.06451612903226,19.35483870967742,22.58064516129032,2.096774193548387,1.4516129032258065,4,15,16,3,5,8,15,30,36,54,-18,30,31,22.58064516129032,29.03225806451613,48.38709677419355,1.1612903225806452,1.7419354838709677,15,9,0
02/03/2024,Luton,Aston Villa,A,16,4,3,9,24,27,45,65,-20,25,32,18.75,21.875,59.375,1.40625,2.03125,18,7,16,7,4,5,26,27,66,49,17,60,32,56.25,18.75,25.0,2.0625,1.53125,5,11,2
03/03/2024,Burnley,Bournemouth,A,16,2,3,11,16,36,32,67,-35,19,32,12.5,21.875,65.625,1.0,2.09375,19,13,15,5,3,7,24,31,45,55,-10,41,31,35.483870967741936,25.806451612903224,38.70967741935484,1.4516129032258065,1.7741935483870968,12,11,2
03/03/2024,Man City,Man United,H,16,11,5,0,38,13,71,31,40,70,31,67.74193548387096,22.58064516129032,9.67741935483871,2.2903225806451615,1.0,3,9,16,7,2,7,22,24,45,46,-1,49,31,48.38709677419355,12.903225806451612,38.70967741935484,1.4516129032258065,1.4838709677419355,6,5,0
04/03/2024,Sheffield United,Arsenal,A,16,2,4,10,17,47,30,82,-52,16,31,9.67741935483871,22.58064516129032,67.74193548387096,0.967741935483871,2.6451612903225805,20,13,16,10,3,3,37,11,75,24,51,71,31,70.96774193548387,16.129032258064516,12.903225806451612,2.4193548387096775,0.7741935483870968,1,1,2
09/03/2024,Man United,Everton,H,15,8,2,5,23,22,45,46,-1,49,31,48.38709677419355,12.903225806451612,38.70967741935484,1.4516129032258065,1.4838709677419355,6,5,16,5,4,7,16,24,32,42,-10,35,31,29.03225806451613,25.806451612903224,45.16129032258064,1.032258064516129,1.3548387096774193,14,5,0
09/03/2024,Bournemouth,Sheffield United,D,16,6,5,5,21,24,45,55,-10,41,31,35.483870967741936,25.806451612903224,38.70967741935484,1.4516129032258065,1.7741935483870968,12,11,15,1,3,11,13,35,30,82,-52,16,31,9.67741935483871,22.58064516129032,67.74193548387096,0.967741935483871,2.6451612903225805,20,13,1
09/03/2024,Crystal Palace,Luton,D,15,4,4,7,21,24,36,54,-18,30,31,22.58064516129032,29.03225806451613,48.38709677419355,1.1612903225806452,1.7419354838709677,15,9,16,2,4,10,21,38,45,65,-20,25,32,18.75,21.875,59.375,1.40625,2.03125,18,7,1
09/03/2024,Wolves,Fulham,H,15,7,3,5,23,23,44,49,-5,42,31,38.70967741935484,19.35483870967742,41.935483870967744,1.4193548387096775,1.5806451612903225,11,9,16,2,5,9,18,35,47,51,-4,39,32,34.375,18.75,46.875,1.46875,1.59375,13,9,0
09/03/2024,Arsenal,Brentford,H,15,12,2,1,38,13,75,24,51,71,31,70.96774193548387,16.129032258064516,12.903225806451612,2.4193548387096775,0.7741935483870968,1,1,16,3,2,11,20,28,45,58,-13,29,32,21.875,25.0,53.125,1.40625,1.8125,16,5,0
10/03/2024,Aston Villa,Tottenham,A,16,11,2,3,40,22,66,49,17,60,32,56.25,18.75,25.0,2.0625,1.53125,5,11,15,6,6,3,31,24,65,45,20,60,31,58.06451612903226,19.35483870967742,22.58064516129032,2.096774193548387,1.4516129032258065,4,15,2
10/03/2024,Brighton,Nott'm Forest,H,15,7,6,2,28,19,51,49,2,43,31,35.483870967741936,32.25806451612903,32.25806451612903,1.6451612903225807,1.5806451612903225,10,13,16,2,4,10,17,33,40,56,-16,29,32,21.875,25.0,53.125,1.25,1.75,17,5,0
10/03/2024,West Ham,Burnley,D,16,6,7,3,26,23,52,56,-4,48,32,40.625,28.125,31.25,1.625,1.75,7,3,16,2,4,10,16,31,32,67,-35,19,32,12.5,21.875,65.625,1.0,2.09375,19,13,1
